-452791;-1147640;-113290;-419160;-5564144;-32621;649297;-474745;0;10:20:31.055019
-451625;-1146726;-112302;-418100;-5565509;-30786;650401;-473163;0;10:20:31.060023
-452619;-1147589;-113038;-418759;-5564691;-31974;649648;-474199;0;10:20:31.064004
-452294;-1147497;-112954;-418641;-5561767;-32087;649762;-474227;0;10:20:31.067993
-452542;-1147918;-113359;-418976;-5563313;-33039;649356;-474970;0;10:20:31.070984
-452089;-1147532;-112981;-418624;-5565614;-31737;649794;-473965;0;10:20:31.074977
-452374;-1147893;-113294;-419037;-5564769;-32404;649356;-474554;0;10:20:31.078964
-451868;-1147446;-112922;-418691;-5562893;-32030;649763;-474214;0;10:20:31.081958
-451837;-1147532;-113036;-418827;-5564293;-32319;649596;-474464;0;10:20:31.085947
-452052;-1147802;-113261;-418957;-5567771;-32478;649404;-474644;0;10:20:31.088939
-452502;-1148486;-113922;-419604;-5567441;-33513;648689;-475563;0;10:20:31.091930
-451954;-1147881;-113410;-419190;-5564505;-32318;649227;-474587;0;10:20:31.093922
-451299;-1147479;-113057;-418841;-5564132;-31914;649635;-474112;0;10:20:31.094917
-452092;-1148135;-113808;-419661;-5566377;-33033;648739;-475172;0;10:20:31.096914
-451967;-1148076;-113649;-419296;-5567110;-32817;648958;-474992;0;10:20:31.097911
-452164;-1148442;-113996;-419569;-5564950;-33459;648608;-475559;0;10:20:31.098909
-451274;-1147511;-113149;-418822;-5562807;-31641;649521;-474092;0;10:20:31.099905
-451766;-1148102;-113656;-419150;-5564824;-32506;649067;-474831;0;10:20:31.100904
-452431;-1148378;-113962;-419543;-5565741;-33252;648572;-475508;0;10:20:31.101900
-452371;-1148371;-113851;-419429;-5563976;-33108;648639;-475382;0;10:20:31.102897
-452777;-1148589;-114126;-419669;-5562154;-33628;648348;-475862;0;10:20:31.103894
-452317;-1148052;-113544;-419061;-5564246;-32446;649043;-474867;0;10:20:31.104891
-452300;-1147978;-113423;-419003;-5565838;-32462;649117;-474824;0;10:20:31.105888
-452584;-1148076;-113507;-419186;-5564600;-32703;648973;-474966;0;10:20:31.106887
-452780;-1148192;-113644;-419254;-5563992;-33119;648891;-475282;0;10:20:31.107888
-452662;-1148001;-113501;-419111;-5564941;-32802;649095;-474944;0;10:20:31.108881
-452899;-1148052;-113546;-419131;-5567259;-32667;649107;-474869;0;10:20:31.109879
-452960;-1148129;-113624;-419172;-5566883;-32816;649004;-475026;0;10:20:31.110876
-453357;-1148517;-114089;-419782;-5565197;-33701;648444;-475736;0;10:20:31.111873
-452837;-1148086;-113662;-419324;-5565742;-32738;649030;-474829;0;10:20:31.112870
-452086;-1147399;-112929;-418454;-5567683;-31228;649906;-473582;0;10:20:31.113868
-452542;-1147850;-113351;-418913;-5567079;-32163;649363;-474381;0;10:20:31.114865
-452771;-1147944;-113438;-419081;-5564490;-32239;649255;-474452;0;10:20:31.115862
-452737;-1147754;-113188;-418641;-5564882;-32151;649588;-474283;0;10:20:31.116859
-453012;-1147766;-113324;-418909;-5567004;-32473;649297;-474595;0;10:20:31.117858
-452807;-1147527;-113116;-418872;-5566641;-32096;649414;-474244;0;10:20:31.118854
-452165;-1147476;-112872;-418312;-5563716;-31911;649913;-474001;0;10:20:31.119852
-451981;-1147756;-113158;-418537;-5564808;-32432;649688;-474418;0;10:20:31.120848
-452003;-1147645;-113276;-419034;-5567372;-32062;649378;-474241;0;10:20:31.121846
-452232;-1147498;-113177;-418992;-5568020;-31855;649450;-474058;0;10:20:31.122843
-452763;-1147678;-113183;-418654;-5565604;-32226;649523;-474368;0;10:20:31.123844
-452487;-1147771;-113352;-419030;-5564804;-32311;649303;-474492;0;10:20:31.124838
-451956;-1147387;-112829;-418231;-5566442;-32058;649891;-474213;0;10:20:31.125836
-452331;-1147712;-113444;-419419;-5568179;-32472;649026;-474718;0;10:20:31.126835
-452582;-1147846;-113490;-419184;-5566049;-32521;649154;-474748;0;10:20:31.126835
-452449;-1147788;-113393;-418971;-5563816;-32596;649246;-474802;0;10:20:31.127829
-452348;-1147985;-113717;-419543;-5565951;-32802;648804;-475053;0;10:20:31.128827
-452195;-1147822;-113426;-419089;-5568544;-32631;649154;-474841;0;10:20:31.129824
-452407;-1147865;-113597;-419454;-5567714;-32673;648956;-474923;0;10:20:31.129824
-451993;-1147527;-113094;-418466;-5564497;-32452;649566;-474656;0;10:20:31.130822
-451865;-1147659;-113251;-418719;-5565768;-32489;649468;-474686;0;10:20:31.131821
-452471;-1148011;-113757;-419561;-5568189;-32757;648796;-475055;0;10:20:31.132825
-452725;-1148051;-113780;-419420;-5567662;-32783;648820;-475121;0;10:20:31.133816
-452665;-1147899;-113622;-419095;-5565046;-32684;648984;-475031;0;10:20:31.134814
-452424;-1147592;-113359;-418806;-5566057;-32432;649249;-474782;0;10:20:31.135809
-453064;-1147776;-113554;-419142;-5568482;-32675;648962;-475007;0;10:20:31.135809
-453488;-1148047;-113822;-419496;-5568417;-32936;648679;-475253;0;10:20:31.136807
-453599;-1148297;-113991;-419589;-5565752;-33103;648639;-475377;0;10:20:31.137804
-453009;-1148022;-113611;-419079;-5565694;-32835;649092;-475044;0;10:20:31.138801
-452951;-1147751;-113386;-418862;-5567806;-32541;649316;-474759;0;10:20:31.138801
-453052;-1147842;-113392;-418804;-5567397;-32448;649422;-474634;0;10:20:31.139799
-453142;-1147951;-113544;-419086;-5565307;-32437;649265;-474637;0;10:20:31.140798
-452931;-1147854;-113532;-419124;-5565618;-32256;649321;-474464;0;10:20:31.141792
-453113;-1147794;-113564;-419242;-5568529;-32339;649149;-474589;0;10:20:31.142791
-452801;-1147681;-113246;-418667;-5569759;-32256;649599;-474412;0;10:20:31.142791
-452989;-1147734;-113274;-418715;-5567994;-32315;649594;-474458;0;10:20:31.143788
-453089;-1147831;-113375;-418835;-5566774;-32272;649547;-474424;0;10:20:31.144785
-452506;-1147841;-113341;-418811;-5568025;-32220;649637;-474308;0;10:20:31.145782
-452691;-1148001;-113558;-419232;-5569211;-32461;649315;-474541;0;10:20:31.145782
-453044;-1148321;-114027;-419873;-5568422;-32852;648776;-474987;0;10:20:31.146779
-453075;-1148139;-113730;-419220;-5567249;-32783;649164;-474894;0;10:20:31.147779
-452451;-1147907;-113456;-418854;-5568504;-32474;649498;-474572;0;10:20:31.148773
-452460;-1148200;-113751;-419217;-5570426;-32642;649161;-474785;0;10:20:31.149784
-452943;-1148665;-114224;-419687;-5569359;-33534;648595;-475615;0;10:20:31.149784
-452915;-1148375;-113975;-419452;-5567147;-32960;648872;-475180;0;10:20:31.150769
-452851;-1148522;-114140;-419623;-5568707;-33126;648706;-475313;0;10:20:31.151767
-452959;-1148589;-114208;-419742;-5570526;-33144;648585;-475312;0;10:20:31.152763
-452954;-1148619;-114281;-419844;-5569674;-33156;648478;-475394;0;10:20:31.152763
-453156;-1149000;-114644;-420120;-5567884;-34064;648173;-476078;0;10:20:31.153763
-452361;-1148154;-113767;-419217;-5568596;-32465;649124;-474762;0;10:20:31.154759
-452886;-1148773;-114258;-419517;-5571708;-33914;648575;-475927;0;10:20:31.155758
-452650;-1148536;-114039;-419555;-5571231;-33116;648804;-475212;0;10:20:31.155758
-452002;-1147791;-113359;-419048;-5568329;-31905;649542;-474156;0;10:20:31.156753
-452966;-1148375;-113877;-419304;-5567919;-33184;649014;-475273;0;10:20:31.157752
-452843;-1148463;-113839;-419152;-5569777;-33219;649118;-475252;0;10:20:31.158747
-452709;-1148418;-113811;-419054;-5570356;-33371;649184;-475331;0;10:20:31.159745
-453719;-1149116;-114570;-419887;-5568524;-33986;648395;-476016;0;10:20:31.159745
-452976;-1148434;-113947;-419276;-5567756;-32779;649056;-475035;0;10:20:31.160742
-452887;-1148731;-114212;-419511;-5570430;-33187;648828;-475289;0;10:20:31.161741
-452691;-1148725;-114310;-419621;-5571480;-32918;648778;-475150;0;10:20:31.162737
-453377;-1149182;-114895;-420268;-5568978;-33917;648089;-476081;0;10:20:31.162737
-453439;-1149112;-114851;-420272;-5568718;-33639;648126;-475842;0;10:20:31.163734
-452627;-1148744;-114361;-419634;-5571637;-33056;648728;-475183;0;10:20:31.164733
-452145;-1148175;-113894;-419290;-5572066;-31999;649196;-474329;0;10:20:31.165728
-452867;-1148630;-114336;-419686;-5570216;-32927;648654;-475108;0;10:20:31.166726
